receiver_i,label_i,indegree,correct_joint,CE_joint,CE_text_all,CE_visual_all,CE_null_all,CE_exact_os,CE_first_os,CE_second_os,dCE_text_all,dCE_visual_all,dCE_null_all,dCE_exact_os,dCE_first_os,dCE_second_os,G_local_exact,G_local_first,G_global_exact,G_global_first,G_global_second
1668,1,1,True,0.00016450,0.00274722,0.00061874,0.00709999,0.00016450,0.00016450,0.00274722,0.00258272,0.00045425,0.00693550,0.00000000,0.00000000,0.00258272,0.00000000,0.00000000,0.00000000,0.00000000,-0.00258272
9889,12,18,True,0.01954464,0.09817341,0.10885003,0.35407290,0.01913938,0.01922007,0.01913938,0.07862877,0.08930539,0.33452827,-0.00040526,-0.00032457,-0.00040526,0.00045259,0.00032446,0.00040526,0.00032457,0.00040526
11634,13,139,False,8.56277943,9.14454269,9.39088631,7.50794792,2.13456345,2.17945051,2.13456392,0.58176327,0.82810688,-1.05483150,-6.42821598,-6.38332891,-6.42821550,7.58105183,7.57981491,6.42821598,6.38332891,6.42821550
10695,12,21,True,0.39159900,0.68113667,1.41355002,1.86723769,0.21683729,0.21683729,0.21683729,0.28953767,1.02195096,1.47563863,-0.17476171,-0.17476171,-0.17476171,0.21872056,0.21872056,0.17476171,0.17476171,0.17476171
10377,12,9,True,0.01687243,0.03228991,0.22395480,0.25827211,0.01477619,0.01477619,0.01477619,0.01541748,0.20708236,0.24139968,-0.00209624,-0.00209624,-0.00209624,0.00603527,0.00603527,0.00209624,0.00209624,0.00209624
13213,15,9,True,0.00174620,0.10355477,0.00279619,0.16057290,0.00166480,0.00166480,0.00182117,0.10180857,0.00104999,0.15882669,-0.00008140,-0.00008140,0.00007497,0.00008140,0.00008140,0.00008140,0.00008140,-0.00007497
5653,8,3,True,0.00017486,0.00864218,0.00014066,0.00625012,0.00014066,0.00014066,0.00016807,0.00846731,-0.00003421,0.00607526,-0.00003421,-0.00003421,-0.00000679,0.00003838,0.00003838,0.00003421,0.00003421,0.00000679
11377,13,1,True,0.01397009,0.10224543,0.01745377,0.12576671,0.01397009,0.01397009,0.10224543,0.08827534,0.00348368,0.11179662,0.00000000,0.00000000,0.08827534,0.00000000,0.00000000,0.00000000,0.00000000,-0.08827534
1904,1,4,True,0.04994646,0.13582432,0.23645633,0.54235852,0.04994646,0.04994646,0.04994646,0.08587787,0.18650988,0.49241206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4911,8,2,True,0.00144508,0.01907411,0.00103527,0.01339708,0.00103527,0.00103527,0.01253771,0.01762903,-0.00040981,0.01195199,-0.00040981,-0.00040981,0.01109262,0.00048931,0.00048931,0.00040981,0.00040981,-0.01109262
6547,10,12,True,0.00071560,0.02659081,0.00199726,0.04380521,0.00071560,0.00071560,0.00071560,0.02587521,0.00128167,0.04308962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4487,7,13,True,0.04260210,2.21956778,0.01641355,0.94312286,0.01151864,0.01151864,0.01151864,2.17696571,-0.02618855,0.90052074,-0.03108346,-0.03108346,-0.03108346,0.04978789,0.04978789,0.03108346,0.03108346,0.03108346
4569,8,1,True,0.02682399,0.18424547,0.01781475,0.07859755,0.01781475,0.01781475,0.07859755,0.15742148,-0.00900924,0.05177356,-0.00900924,-0.00900924,0.05177356,0.00900924,0.00900924,0.00900924,0.00900924,-0.05177356
16261,19,4,True,0.01479804,0.61333364,0.01481249,0.31773266,0.01317980,0.01481249,0.01212559,0.59853560,0.00001445,0.30293462,-0.00161824,0.00001445,-0.00267245,0.00376690,0.00370665,0.00161824,-0.00001445,0.00267245
6354,9,5,False,2.16642690,2.69128799,1.61504102,1.93088770,1.43208158,1.43208158,1.43208158,0.52486110,-0.55138588,-0.23553920,-0.73434532,-0.73434532,-0.73434532,0.82305908,0.82305908,0.73434532,0.73434532,0.73434532
7021,11,48,False,15.63695431,7.51936388,16.57007217,3.55923748,3.47198820,3.54263496,3.47198820,-8.11758995,0.93311787,-12.07771683,-12.16496658,-12.09431934,-12.16496658,12.85432434,12.78918839,12.16496658,12.09431934,12.16496658
719,1,10,True,0.00005007,0.00389579,0.00151305,0.02902902,0.00002158,0.00002158,0.00008320,0.00384572,0.00146298,0.02897896,-0.00002849,-0.00002849,0.00003314,0.00003671,0.00003671,0.00002849,0.00002849,-0.00003314
9292,12,39,True,0.00150115,0.12013161,0.02920039,0.57935369,0.00150115,0.00150115,0.00150115,0.11863046,0.02769924,0.57785255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10741,12,15,True,0.00236339,0.04225567,0.01533351,0.06673156,0.00197038,0.00179868,0.00373642,0.03989228,0.01297012,0.06436817,-0.00039302,-0.00056471,0.00137303,0.00066027,0.00064730,0.00039302,0.00056471,-0.00137303
7776,9,3,False,4.23264790,4.37554550,4.07907677,4.30548573,3.89064217,3.89064217,3.89064217,0.14289761,-0.15357113,0.07283783,-0.34200573,-0.34200573,-0.34200573,0.43138123,0.43138123,0.34200573,0.34200573,0.34200573
4638,7,53,True,0.01039625,2.35624838,0.00340109,0.89602268,0.00209779,0.00209779,0.00209779,2.34585214,-0.00699516,0.88562644,-0.00829846,-0.00829846,-0.00829846,0.03220177,0.03220177,0.00829846,0.00829846,0.00829846
8996,12,3,True,0.02126046,0.01930438,1.07464111,0.27837116,0.01930438,0.01930438,0.01865240,-0.00195608,1.05338061,0.25711069,-0.00195608,-0.00195608,-0.00260806,0.02455111,0.02455111,0.00195608,0.00195608,0.00260806
11613,13,1,True,0.00003624,0.02308133,0.00028570,0.01617241,0.00003624,0.00003624,0.01617241,0.02304509,0.00024946,0.01613618,0.00000000,0.00000000,0.01613618,0.00000000,0.00000000,0.00000000,0.00000000,-0.01613618
9128,12,12,True,0.25843564,0.36397296,0.37756211,0.43559894,0.18399221,0.19058679,0.18399221,0.10553733,0.11912647,0.17716330,-0.07444343,-0.06784885,-0.07444343,0.08180763,0.07699420,0.07444343,0.06784885,0.07444343
12618,14,13,True,0.01961817,0.05391183,0.02243728,0.04998264,0.00732593,0.00732593,0.00732593,0.03429367,0.00281912,0.03036447,-0.01229224,-0.01229224,-0.01229224,0.01837202,0.01837202,0.01229224,0.01229224,0.01229224
7438,10,2,True,0.00212325,0.00563082,0.00242285,0.00627310,0.00212325,0.00212325,0.00212325,0.00350758,0.00029961,0.00414986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6584,10,3,True,0.00353664,0.01445841,0.00399696,0.01636371,0.00353664,0.00353664,0.00353664,0.01092177,0.00046032,0.01282707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
