dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,16528,16858,140561,19,19,5,7,0.16903084516525269,2,True,0.8010852336883545,0.7705934643745422,0.8159233331680298,0.3181188404560089,0.4777809977531433,0.15088364481925964,0.2217879444360733,-0.1596621572971344,0.16723519563674927,0.09633089601993561,0.08875787258148193,0.2097163200378418,-0.12618794612130163,0.24496215529682056,0.11877420917551894,-0.1566122619755002,0.14977275755165662,0.09316578212359808,0.10000528654744167,2,2,2
Grocery,42,12345,4578,5668,37458,8,8,4,77,0.05698028951883316,1,True,0.9972795844078064,0.9837619066238403,0.8805609941482544,0.0027612438425421715,0.003212531330063939,0.0023418639320880175,0.0027241522911936045,-0.0004512874875217676,0.000419379910454154,3.709155134856701e-05,6.899912841618061e-05,0.07600957155227661,-0.0004162645653081889,0.0004582631580313646,4.1998592723175676e-05,-0.00044954096850926406,0.0004169173928874769,3.681453346892545e-05,6.943810909071265e-05,2,2,2
Grocery,42,12345,10303,9529,73472,12,12,13,10,0.08770579844713211,3,True,0.9368823766708374,0.8632606267929077,0.8512600064277649,0.08002348989248276,0.07501939684152603,0.069242924451828,0.06519751250743866,0.005004093050956726,0.010780565440654755,0.014825977385044098,-0.0009586811065673828,-0.031318552792072296,0.005320002745601512,0.01554701206358526,0.020867014809186762,0.004976031450760589,0.009909975713120345,0.013539691137856054,-0.0013463160260248803,3,3,3
Grocery,42,12345,3819,9925,77884,5,12,4,35,0.08451542258262634,1,True,0.9026554226875305,0.5880926847457886,0.5088593363761902,0.08548005670309067,0.087448850274086,0.10085612535476685,0.10241437703371048,-0.001968793570995331,-0.015376068651676178,-0.016934320330619812,0.0004105418920516968,0.01197641622275114,-0.0018962211828388474,-0.009620456450825416,-0.011516677633664266,-0.0019673080726589293,-0.014994983588662861,-0.016519041408001013,0.00044325025332077675,0,0,0
Grocery,42,12345,7770,9493,73102,9,12,2,34,0.12126781791448593,1,False,0.8068800568580627,0.7925479412078857,0.8888731598854065,3.703068494796753,3.810096502304077,3.9513118267059326,4.069610595703125,-0.10702800750732422,-0.2482433319091797,-0.36654210090637207,-0.011270761489868164,-0.015614507719874382,-0.10372371959639243,-0.18675538003847983,-0.2904790996348722,-0.10735591425754296,-0.25582533808329094,-0.37668260986785773,-0.013501357527023805,0,0,0
Grocery,42,12345,11383,1998,8677,13,5,11,32,0.05330017954111099,3,True,0.9976775050163269,0.9024964570999146,0.6835813522338867,0.002092554699629545,0.002239816589280963,0.002176299225538969,0.0023252135142683983,-0.00014726188965141773,-8.374452590942383e-05,-0.00023265881463885307,-1.6523990780115128e-06,-0.0035636990796774626,-0.00013905398335593621,-7.950810796715618e-05,-0.00021856209132309242,-0.0001469062402622848,-8.350353180586791e-05,-0.00023206167959340397,-1.6519075252512659e-06,0,0,0
Grocery,42,12345,3450,11206,93403,5,13,45,28,0.028171807527542114,3,False,0.9998793601989746,0.9350369572639465,0.9335827827453613,8.888999938964844,8.847070693969727,9.074402809143066,9.032476425170898,0.04192924499511719,-0.18540287017822266,-0.1434764862060547,-2.86102294921875e-06,-7.715632818872109e-06,0.04192647529675202,-0.18539991608472223,-0.14347344078797014,0.041926348326504784,-0.18540229659873775,-0.1434748905249469,1.0577472860373582e-06,1,1,1
Grocery,42,12345,7805,7126,49684,10,10,4,162,0.03928370773792267,1,True,0.9975559711456299,0.8625482320785522,0.9830849170684814,0.003285250859335065,0.003012050176039338,0.0026811149436980486,0.0024469930212944746,0.0002732006832957268,0.0006041359156370163,0.0008382578380405903,-3.9078760892152786e-05,-0.022778421640396118,0.0002897935543851003,0.0006815056801565648,0.0009712992345416646,0.0002724735897739355,0.0005965315122508786,0.000824030322302073,-4.497477972274116e-05,3,3,3
Grocery,42,12345,13057,13154,110495,15,15,1,48,0.14433756470680237,0,True,0.8279669880867004,0.8985064625740051,0.7263906002044678,0.23427483439445496,0.21871250867843628,0.2024957537651062,0.1887819916009903,0.015562325716018677,0.031779080629348755,0.04549284279346466,-0.001848563551902771,-0.019912514835596085,0.016190834966172147,0.03777243667417178,0.05396327164034393,0.015546838402350131,0.030954531903950318,0.044365423415499164,-0.0021359468908012866,3,3,3
Grocery,42,12345,9943,8506,61109,12,12,5,20,0.10000000149011612,2,True,0.9828488230705261,0.8612977266311646,0.8555475473403931,0.021260106936097145,0.01845814660191536,0.020124655216932297,0.017299940809607506,0.0028019603341817856,0.0011354517191648483,0.003960166126489639,2.275407314300537e-05,0.002881141845136881,0.0031148847718370522,0.0014834011569559281,0.004598285928792981,0.0027776190841746983,0.001120501276716516,0.0038847493707297835,-1.3370990161430674e-05,3,3,3
Grocery,42,12345,12993,15885,135410,14,17,3,45,0.08606629818677902,1,True,0.8317492604255676,0.9185712933540344,0.7742587924003601,0.22543318569660187,0.23398572206497192,0.17783623933792114,0.18422424793243408,-0.008552536368370056,0.047596946358680725,0.041208937764167786,0.0021645277738571167,0.02223256789147854,-0.006655559427394605,0.054458596389987575,0.04780303696259298,-0.008500534971033483,0.04686525866361517,0.04016865227760346,0.0018039285850217773,2,2,2
Grocery,42,12345,13958,3733,17959,16,3,2,8,0.25,1,False,0.9472710490226746,0.9701129198074341,0.7231400012969971,7.400779724121094,8.678716659545898,7.939401149749756,9.219616889953613,-1.2779369354248047,-0.5386214256286621,-1.8188371658325195,-0.0022788047790527344,-0.0006268381839618087,-1.2526397826946174,-0.5374699507633893,-1.7901097334580067,-1.284618324393192,-0.538818291193441,-1.828779215483062,-0.0053425998964290455,0,0,0
Grocery,42,12345,12596,12442,105462,14,14,3,15,0.14907120168209076,1,True,0.9601369500160217,0.8260798454284668,0.9001511335372925,0.041728489100933075,0.044196952134370804,0.03844631835818291,0.04067935422062874,-0.002468463033437729,0.003282170742750168,0.0010491348803043365,0.00023542717099189758,0.03462276980280876,-0.002045615604046659,0.004338113082828197,0.002292497478781538,-0.002435882047653008,0.0030280206225606165,0.000703329043911384,0.00011119046900377565,2,2,2
Grocery,42,12345,9889,16302,137584,12,19,18,21,0.05143444985151291,3,True,0.9806451201438904,0.7993757724761963,0.7767048478126526,0.02141239121556282,0.019771870225667953,0.021238049492239952,0.019544638693332672,0.001640520989894867,0.00017434172332286835,0.0018677525222301483,5.2889809012413025e-05,0.01436198502779007,0.0017578381754555766,0.00032685252647425425,0.002084690701929831,0.0016356041004560984,0.00017512770637907965,0.0018579575229554922,4.722571612031411e-05,3,3,3
Grocery,42,12345,565,456,1955,1,1,13,8,0.0980580672621727,3,True,0.5854601860046387,0.8137015104293823,0.6595292091369629,0.8566499948501587,0.7727373242378235,0.6061412692070007,0.5353571176528931,0.0839126706123352,0.25050872564315796,0.3212928771972656,-0.013128519058227539,-0.020021706819534302,0.09434677707252427,0.28526166844535006,0.3796084455178743,0.08375456550534237,0.24953460582557793,0.32002833569481876,-0.013260835636101559,3,3,3
Grocery,42,12345,9441,9658,74721,12,12,41,21,0.034079909324645996,3,True,0.9978505373001099,0.9140877723693848,0.8614053726196289,0.0024082250893115997,0.0022671727929264307,0.002286916598677635,0.002151795197278261,0.00014105229638516903,0.00012130849063396454,0.00025642989203333855,-5.930894985795021e-06,-0.011431933380663395,0.00014634213224358478,0.00012602265448055725,0.0002723647867241419,0.00014095035076188374,0.00012108992130843166,0.00025570039284639656,-6.339879223918844e-06,3,3,3
Grocery,42,12345,3408,13915,118924,4,16,3,10,0.18257418274879456,1,False,0.9438012838363647,0.9898852109909058,0.8813932538032532,4.373420238494873,4.940860748291016,4.276460647583008,4.845278739929199,-0.5674405097961426,0.09695959091186523,-0.47185850143432617,-0.0013775825500488281,-0.0012123846681788564,-0.5605114506499509,0.1002723613311658,-0.46023908931878527,-0.568649257931684,0.09641847791729369,-0.4743988973471183,-0.0021681173327280368,2,2,2
Grocery,42,12345,2551,7259,50731,4,9,12,60,0.03726780042052269,3,False,0.46255022287368774,0.9413307905197144,0.8050276041030884,1.4163752794265747,1.438826322555542,1.422587513923645,1.4453575611114502,-0.022451043128967285,-0.0062122344970703125,-0.02898228168487549,-0.0003190040588378906,-0.005533886607736349,-0.022253010514776524,-0.005703278259736412,-0.027956288774512922,-0.022450943202210978,-0.006220800892075142,-0.028994549490850532,-0.0003228053965644113,0,0,0
Grocery,42,12345,9843,9800,76529,12,12,1,1,1.0,0,True,0.9940826296806335,0.9411121606826782,0.7436410188674927,1.8477685451507568,0.17992430925369263,0.17902839183807373,0.005934949964284897,1.667844295501709,1.668740153312683,1.8418335914611816,-1.4947508573532104,-0.2886500954627991,3.0387166915284207,4.219624769082327,7.2583414606107475,1.8738443040848038,1.2396331235052687,0.5231926461054144,-2.590284781484658,3,3,1
Grocery,42,12345,4317,4319,23699,8,8,15,2,0.18257418274879456,3,True,0.9937580823898315,0.934579610824585,0.9446610808372498,0.00959534477442503,0.013316619209945202,0.00453562568873167,0.006261493545025587,-0.003721274435520172,0.005059719085693359,0.0033338512293994427,0.0019954065792262554,0.16470742225646973,-0.003080805507230999,0.00786419049030149,0.00478338498307049,-0.0036485142235118937,0.0038995269612865707,0.002826212717923389,0.0025751999801487116,2,2,2
Grocery,42,12345,6187,9389,71930,7,12,7,175,0.02857142873108387,2,True,0.9321813583374023,0.9810304045677185,0.7939595580101013,0.06871898472309113,0.07309753447771072,0.06600857526063919,0.07022786140441895,-0.004378549754619598,0.002710409462451935,-0.0015088766813278198,0.00015926361083984375,0.01852366328239441,-0.0040819375495682615,0.00283947766556008,-0.0012424598840081818,-0.004368233325217735,0.002707252348770861,-0.0015079993751457848,0.00015298160130108917,2,2,2
Grocery,42,12345,1882,537,2351,2,0,9,13,0.09245003014802933,2,False,0.3419305980205536,0.9245785474777222,0.7746260166168213,1.7225652933120728,1.640787124633789,1.9987016916275024,1.9089828729629517,0.08177816867828369,-0.2761363983154297,-0.1864175796508789,0.00794064998626709,0.01458787638694048,0.08432182265345592,-0.25959600910199376,-0.17527418644853784,0.08173418773475587,-0.27644958635604805,-0.1868837766414208,0.007831621979871362,1,1,1
Grocery,42,12345,1327,1794,7620,1,1,3,3,0.3333333432674408,1,False,0.9912412166595459,0.9746545553207397,0.8685253858566284,5.109747409820557,3.9250881671905518,7.115479469299316,5.916411399841309,1.1846592426300049,-2.0057320594787598,-0.806663990020752,0.01440882682800293,0.0036048605106770992,1.1926586126197043,-1.996318286755268,-0.8036596741355637,1.1872661410376064,-2.0119612973253123,-0.8070764017407,0.0176187545470059,1,1,1
Grocery,42,12345,6117,6728,46240,8,9,3,11,0.17407765984535217,1,True,0.4036685526371002,0.9839876294136047,0.9993064999580383,0.7650317549705505,1.0109946727752686,0.6772537231445312,0.9071611166000366,-0.24596291780471802,0.08777803182601929,-0.14212936162948608,0.016055524349212646,0.03373928740620613,-0.21846889860092752,0.0967401321239243,-0.12172876647700322,-0.24547423765945986,0.0872739175726912,-0.1414655372433648,0.01673478284340385,2,2,2
Grocery,42,12345,780,5871,39330,1,8,3,56,0.07715167850255966,1,False,0.7661046385765076,0.7386375069618225,0.44353950023651123,4.142964839935303,4.082466125488281,3.948803424835205,3.897642135620117,0.060498714447021484,0.19416141510009766,0.24532270431518555,-0.009337425231933594,-0.018675491213798523,0.061496080595308526,0.2446451643298426,0.30614124492515105,0.0605060998062573,0.18964759957520835,0.2391699356952556,-0.01098376368621004,3,3,3
Grocery,42,12345,16158,15422,133006,17,17,3,8,0.20412413775920868,1,True,0.9337432980537415,0.9835745692253113,0.6866878271102905,0.28240931034088135,0.24168652296066284,0.08090893179178238,0.06855370104312897,0.040722787380218506,0.20150038599967957,0.21385560929775238,-0.02836756408214569,-0.06219882518053055,0.04944307999963445,0.34353563383592367,0.3929787138355581,0.04001875518751293,0.15484154014460166,0.14176721987553387,-0.053093075456580735,3,3,2
Grocery,42,12345,16570,2055,8870,17,5,7,2,0.26726123690605164,2,False,0.874874472618103,0.9139993190765381,0.6233899593353271,3.7980785369873047,4.1932501792907715,4.151467323303223,4.5621843338012695,-0.3951716423034668,-0.35338878631591797,-0.7641057968139648,-0.015545368194580078,-0.010276800021529198,-0.38203732664839585,-0.3299661238213452,-0.7120034504697411,-0.3965349924926999,-0.35824940854311205,-0.7837686050158663,-0.028984203980054357,0,0,0
Grocery,42,12345,15192,15422,133004,17,17,2,8,0.25,1,True,0.9176491498947144,0.9795376062393188,0.8864036202430725,0.17651677131652832,0.25059911608695984,0.06309203803539276,0.0859401524066925,-0.07408234477043152,0.11342473328113556,0.09057661890983582,0.051234230399131775,0.18424034118652344,-0.056275199963226254,0.18424019856726354,0.1279649986040373,-0.07219866210431435,0.08969341636030542,0.08061227942390921,0.06311752516791813,2,2,2
Grocery,42,12345,14793,14358,124002,16,16,12,33,0.05025189369916916,3,True,0.863569974899292,0.9494028091430664,0.6647078990936279,0.1764327436685562,0.16978095471858978,0.15284393727779388,0.14668026566505432,0.006651788949966431,0.02358880639076233,0.029752478003501892,-0.0004881173372268677,-0.008136226795613766,0.006893566902280956,0.026420019612200262,0.033313586514481214,0.006648530108903343,0.023298502867225495,0.029426471221809282,-0.0005205617543195575,3,3,3
Grocery,42,12345,10099,9282,70455,12,12,23,31,0.03745029494166374,3,True,0.9661997556686401,0.9853942394256592,0.8177251219749451,0.04179789125919342,0.03999122977256775,0.035995110869407654,0.03438469395041466,0.0018066614866256714,0.005802780389785767,0.007413197308778763,-0.00019624456763267517,-0.013063246384263039,0.0018625129817992944,0.006322714166336837,0.00818522714813613,0.0018052241656592051,0.0057715652379600555,0.007360340954620813,-0.00021644844899844796,3,3,3
Grocery,42,12345,5809,10509,84532,8,12,4,29,0.09284766763448715,1,True,0.5737692713737488,0.9774004220962524,0.7238471508026123,0.544872522354126,0.6542412042617798,0.45754626393318176,0.555527925491333,-0.10936868190765381,0.08732625842094421,-0.010655403137207031,0.011387020349502563,0.05491681024432182,-0.10065358579735242,0.09926309057991962,-0.0013904952174327995,-0.1090840792351531,0.0864867923526994,-0.010897811870435778,0.01169947501201793,2,2,2
Grocery,42,12345,15635,17065,142035,17,17,4,17,0.12126781791448593,1,False,0.5059220790863037,0.9923243522644043,0.8075969815254211,1.6611595153808594,1.5941729545593262,1.3778626918792725,1.3052977323532104,0.0669865608215332,0.2832968235015869,0.3558617830276489,0.005578398704528809,0.007899790070950985,0.0808355364536435,0.31323311885332916,0.3940686553069726,0.0656541244039076,0.2837368800227089,0.35328499012521153,0.003893985698595004,3,3,3
Grocery,42,12345,16689,10832,89361,17,13,7,189,0.02749287150800228,2,True,0.2698541581630707,0.9314331412315369,0.6866393089294434,1.33897864818573,1.3163748979568481,1.3310753107070923,1.3098734617233276,0.022603750228881836,0.007903337478637695,0.029105186462402344,-0.0014019012451171875,-0.023516984656453133,0.024188226662205346,0.011994212988102555,0.0361824396503079,0.022579046379059595,0.008025285136782526,0.029231541925517315,-0.0013727895903248057,3,3,3
Grocery,42,12345,6108,4029,21522,8,8,2,231,0.04652421176433563,1,True,0.9662078619003296,0.8894699811935425,0.8712482452392578,0.04715004563331604,0.047198373824357986,0.034339770674705505,0.03437628597021103,-4.832819104194641e-05,0.012810274958610535,0.012773759663105011,1.181289553642273e-05,0.00046085845679044724,-3.5571687150753374e-05,0.014972513968545603,0.014936942281394852,-4.8211472017769194e-05,0.012572712049808225,0.012534207572300225,9.706994509769626e-06,2,2,2
Grocery,42,12345,3090,3591,17245,3,3,2,7,0.26726123690605164,1,True,0.8548597693443298,0.9606841802597046,0.7768495082855225,0.5143791437149048,0.23229998350143433,0.3725990951061249,0.15681785345077515,0.28207916021347046,0.1417800486087799,0.35756129026412964,-0.06629791855812073,-0.08484282344579697,0.3914867497555934,0.26042602101696843,0.6519127707725617,0.26374182425948056,0.13286944733752487,0.2587550885148875,-0.13785618308211794,3,3,1
Grocery,42,12345,12233,12575,106367,14,14,8,16,0.0883883461356163,2,True,0.9952316880226135,0.8265993595123291,0.9321138858795166,0.004601959604769945,0.005812172312289476,0.003786182263866067,0.004779699724167585,-0.0012102127075195312,0.0008157773409038782,-0.00017774011939764023,0.0002166952472180128,0.09833066910505295,-0.0010693028180791106,0.0008997555902098237,-0.00016954722786928673,-0.001198861618226436,0.0008103119059014506,-0.00017778094221911991,0.00021076877010586543,2,2,2
Grocery,42,12345,1327,1184,4978,1,0,3,10,0.18257418274879456,1,False,0.9912412166595459,0.8721476197242737,0.7030164003372192,6.066256046295166,5.594177722930908,6.394603729248047,5.916411399841309,0.4720783233642578,-0.32834768295288086,0.14984464645385742,0.006114006042480469,0.006433962844312191,0.4742905763731815,-0.3204439110042307,0.15384666536895086,0.472428909426525,-0.33261706362640564,0.14840718042892373,0.008595334628804352,1,1,1
Grocery,42,12345,5752,5698,37696,8,8,3,1,0.5773502588272095,1,False,0.2726680338382721,0.9885126352310181,0.9226683378219604,3.075291395187378,3.654017925262451,5.047907829284668,4.963080406188965,-0.5787265300750732,-1.97261643409729,-1.887789011001587,0.6635539531707764,0.14947831630706787,-0.3076398464931123,-1.3895491828725688,-1.6971890293656813,-0.5838810918742949,-1.957763941327186,-1.9474154301266684,0.5942296030748124,0,0,0
Grocery,42,12345,8080,6673,45873,9,9,147,18,0.019440393894910812,3,True,0.9999996423721313,0.9323499798774719,0.7205935716629028,3.576278118089249e-07,3.576278118089249e-07,3.576278118089249e-07,3.576278118089249e-07,0.0,0.0,0.0,0.0,0.0,-1.1611358028240789e-08,2.2439814755533548e-08,1.082845672729275e-08,-1.1812839826747064e-08,2.177587082271393e-08,1.0659824980033357e-08,6.967939840664898e-10,0,2,2
Grocery,42,12345,15334,938,3909,19,1,18,10,0.07453560084104538,3,True,0.9594273567199707,0.8719143867492676,0.8909685611724854,0.04256531596183777,0.049978211522102356,0.03543481230735779,0.04141870141029358,-0.007412895560264587,0.0071305036544799805,0.0011466145515441895,0.0014290064573287964,0.09107739478349686,-0.00668499430285518,0.0080775291009706,0.0013925347981154222,-0.007361495023628281,0.007040010967847392,0.0011428506653279984,0.0014643347211088873,2,2,2
Grocery,42,12345,8547,9722,75591,12,12,15,27,0.049690403044223785,3,True,0.9676651358604431,0.8819345831871033,0.7882466316223145,0.03829890117049217,0.036143556237220764,0.03498333320021629,0.032869160175323486,0.002155344933271408,0.003315567970275879,0.005429740995168686,-4.1171908378601074e-05,-0.0037770092021673918,0.0023958976326326742,0.003913586855639998,0.006309484488272675,0.0021405630591974836,0.0032454749475132848,0.005291399424024034,-9.463858268673412e-05,3,3,3
Grocery,42,12345,15901,9535,73509,18,12,19,4,0.11470786482095718,3,False,0.4290640950202942,0.6223657131195068,0.8502018451690674,1.687610149383545,1.7742950916290283,1.500765323638916,1.578641414642334,-0.0866849422454834,0.1868448257446289,0.10896873474121094,0.00880885124206543,0.023029766976833344,-0.07742042725877539,0.19464158755447358,0.11722116029569812,-0.086757250643255,0.18702908348689984,0.10864348834443312,0.008371655500788278,2,2,2
Grocery,42,12345,15254,16016,136125,17,17,5,12,0.12909944355487823,2,True,0.9881818890571594,0.8994917869567871,0.9101630449295044,0.018021533265709877,0.021494299173355103,0.009969205595552921,0.011888484470546246,-0.0034727659076452255,0.008052327670156956,0.0061330487951636314,0.0015534870326519012,0.0879756286740303,-0.003163467674318284,0.01069396151512208,0.007530493840803796,-0.003454349674620841,0.00750042916049131,0.005918324021344339,0.0018722445354738696,2,2,2
Grocery,42,12345,5222,6941,47802,8,9,6,6,0.1666666716337204,2,False,0.6077344417572021,0.9827431440353394,0.8795566558837891,1.7467687129974365,2.144777536392212,1.5409882068634033,1.9122810363769531,-0.3980088233947754,0.2057805061340332,-0.1655123233795166,0.026715993881225586,0.03472759202122688,-0.37756920714454323,0.23272051288559642,-0.1448486942589469,-0.39950640690539335,0.2001781916403611,-0.16947805117531425,0.029850164089717995,2,2,2
Grocery,42,12345,3654,3793,18701,5,5,6,6,0.1666666716337204,2,True,0.7804368734359741,0.9948937296867371,0.8661965131759644,0.34376662969589233,0.3572899401187897,0.2384072244167328,0.2479015737771988,-0.013523310422897339,0.10535940527915955,0.09586505591869354,0.0040289610624313354,0.01876136288046837,-0.012896938897708729,0.1228507522192202,0.10995381332151144,-0.013512359017628088,0.10411789219386072,0.09495801191823103,0.0043524787419984,2,2,2
Grocery,42,12345,12908,12955,108714,14,14,1,1,1.0,0,False,0.9742251038551331,0.9848071336746216,0.9486657381057739,1.3565716743469238,3.5770647525787354,1.5801775455474854,4.162081718444824,-2.2204930782318115,-0.22360587120056152,-2.8055100440979004,-0.36141109466552734,-0.06884533911943436,-1.4580906179997972,0.6272230770777459,-0.8308675409220511,-2.4415286367002995,-1.0894893961661003,-4.072604036864741,-0.5415860039983409,0,2,0
Grocery,42,12345,8900,9230,69862,12,12,4,12,0.14433756470680237,1,True,0.9536030888557434,0.9584998488426208,0.8897404074668884,0.09407290816307068,0.06780686229467392,0.06592152267694473,0.047507740557193756,0.02626604586839676,0.028151385486125946,0.04656516760587692,-0.007852263748645782,-0.07775858044624329,0.03088701086872987,0.035553803181994414,0.06644081405072427,0.025761348719745343,0.026826510256614974,0.041159889058416686,-0.01142796991794363,3,3,3
Grocery,42,12345,16526,15520,133586,17,17,5,7,0.16903084516525269,2,True,0.9962007403373718,0.8488146066665649,0.7931559085845947,0.004261223133653402,0.004667696543037891,0.0034861525055021048,0.0038064897526055574,-0.00040647340938448906,0.0007750706281512976,0.0004547333810478449,8.613616228103638e-05,0.05264121666550636,-0.0003804808661009865,0.0008692466853360059,0.0004887658192350195,-0.0004054057792244971,0.0007669588788326339,0.0004525152072400874,9.096210763195065e-05,2,2,2
Grocery,42,12345,5466,4803,30081,7,7,6,31,0.073323555290699,2,True,0.9893708229064941,0.9052926301956177,0.9604942798614502,0.01772785186767578,0.017070623114705086,0.01113863941282034,0.01068607997149229,0.0006572287529706955,0.006589212454855442,0.007041771896183491,-0.0002046693116426468,-0.014324336312711239,0.0006912088568596898,0.008293470131577196,0.008984678988436887,0.0006562821002898083,0.0063001225754819494,0.006699934406617802,-0.00025647026915395516,3,3,3
Grocery,42,12345,9599,8992,66924,12,12,11,47,0.0439799502491951,3,True,0.9183534979820251,0.9761154651641846,0.7130089402198792,0.0896848514676094,0.08249624818563461,0.09257722645998001,0.08517291396856308,0.0071886032819747925,-0.0028923749923706055,0.004511937499046326,0.00021570920944213867,0.014781765639781952,0.007483667422681316,-0.002831088940382132,0.004652578482299183,0.0071810020718705075,-0.0028919926830966052,0.004507389190937543,0.00021837980216364095,1,1,1
Grocery,42,12345,13912,14192,122218,15,15,31,9,0.05986843630671501,3,True,0.9976463913917542,0.9968909025192261,0.9598766565322876,0.0026052603498101234,0.0025115632452070713,0.002448776736855507,0.0023563734721392393,9.369710460305214e-05,0.00015648361295461655,0.00024888687767088413,-1.2938398867845535e-06,-0.002592462347820401,9.938154822743718e-05,0.0001660749050768037,0.000265456453304241,9.348020389811665e-05,0.00015574417606776053,0.0002478838980903876,-1.3404818754895814e-06,3,3,3
Grocery,42,12345,3076,3830,18871,5,5,4,2,0.3535533845424652,1,False,0.40308520197868347,0.9793662428855896,0.9151982665061951,1.2836498022079468,0.9155013561248779,1.6045777797698975,1.0554454326629639,0.36814844608306885,-0.3209279775619507,0.2282043695449829,0.18098390102386475,0.19730480015277863,0.45261597223657846,-0.07762851166618356,0.3749874605703952,0.3623356445025696,-0.3655360990302329,0.20054261308981366,0.20374306761747693,1,1,1
